tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf
720340705894408192,nan,nan,2016-04-13 19:59:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,nan,nan,,https://twitter.com/dog_rates/status/720340705894408192/photo/1,10.0,10.0,Derek,pupper,1046.0,3028,,,,,,,,
719704490224398336,nan,nan,2016-04-12 01:51:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,nan,nan,,https://twitter.com/dog_rates/status/719704490224398336/photo/1,12.0,10.0,Clyde,pupper,1566.0,4809,,,,,,,,
717790033953034240,nan,nan,2016-04-06 19:04:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",nan,nan,,https://twitter.com/dog_rates/status/717790033953034240/photo/1,10.0,10.0,,pupper,1216.0,3047,,,,,,,,
717009362452090881,nan,nan,2016-04-04 15:22:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,nan,nan,,https://twitter.com/dog_rates/status/717009362452090881/photo/1,10.0,10.0,Smokey,pupper,1049.0,3451,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,1.0,Siberian_husky,0.506154,Eskimo_dog,0.269656,malamute,0.0606585
716447146686459905,nan,nan,2016-04-03 02:08:05,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,nan,nan,,https://vine.co/v/eMmXVPn5eQK,13.0,10.0,Ozzy,pupper,6333.0,13816,,,,,,,,
712309440758808576,nan,nan,2016-03-22 16:06:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",nan,nan,,https://twitter.com/stickergrub/status/709919141004595201,12.0,10.0,,pupper,25.0,257,,,,,,,,
711968124745228288,nan,nan,2016-03-21 17:30:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,nan,nan,,https://twitter.com/dog_rates/status/711968124745228288/photo/1,10.0,10.0,Winston,pupper,2487.0,8503,,,,,,,,
711008018775851008,nan,nan,2016-03-19 01:54:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,nan,nan,,https://twitter.com/dog_rates/status/711008018775851008/photo/1,11.0,10.0,Chuckles,pupper,670.0,3159,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1.0,French_bulldog,0.731405,Boston_bull,0.150672,pug,0.0218109
710117014656950272,nan,nan,2016-03-16 14:54:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,nan,nan,,"https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://twitter.com/dog_rates/status/710117014656950272/photo/1",11.0,10.0,,pupper,2141.0,5806,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2.0,toy_poodle,0.802092,miniature_poodle,0.111647,cocker_spaniel,0.0628662
708845821941387268,nan,nan,2016-03-13 02:43:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,nan,nan,,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",,10.0,,pupper,967.0,3142,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,1.0,schipperke,0.74564,kelpie,0.167853,Boston_bull,0.0147629
707411934438625280,nan,nan,2016-03-09 03:45:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",nan,nan,,https://twitter.com/dog_rates/status/707411934438625280/photo/1,11.0,10.0,,pupper,647.0,2405,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1.0,Lakeland_terrier,0.7382770000000001,Airedale,0.0285149,giant_schnauzer,0.0248763
707315916783140866,nan,nan,2016-03-08 21:23:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,nan,nan,,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10.0,10.0,Finnegus,pupper,691.0,2614,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2.0,Bernese_mountain_dog,0.979235,Shetland_sheepdog,0.0110368,Appenzeller,0.00397111
706310011488698368,nan,nan,2016-03-06 02:46:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,nan,nan,,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12.0,10.0,,pupper,8634.0,22674,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1.0,Pembroke,0.6981649999999999,Chihuahua,0.105834,bloodhound,0.0620304
705975130514706432,nan,nan,2016-03-05 04:36:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,nan,nan,,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10.0,10.0,Adele,pupper,800.0,3280,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1.0,Staffordshire_bullterrier,0.5877640000000001,American_Staffordshire_terrier,0.281429,bull_mastiff,0.0947981
705786532653883392,7.03255935813288e+17,4196983835.0,2016-03-04 16:06:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",nan,nan,,https://twitter.com/dog_rates/status/705786532653883392/photo/1,11.0,10.0,,pupper,572.0,2065,,,,,,,,
705428427625635840,nan,nan,2016-03-03 16:23:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,nan,nan,,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11.0,10.0,Ambrose,pupper,1829.0,4043,,,,,,,,
704859558691414016,nan,nan,2016-03-02 02:43:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,nan,nan,,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10.0,10.0,,pupper,589.0,2390,,,,,,,,
704761120771465216,nan,nan,2016-03-01 20:11:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,nan,nan,,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13.0,10.0,,pupper,3134.0,7024,,,,,,,,
704347321748819968,nan,nan,2016-02-29 16:47:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,nan,nan,,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10.0,10.0,Ralphson,pupper,382.0,1680,,,,,,,,
704134088924532736,nan,nan,2016-02-29 02:40:23,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,nan,nan,,https://vine.co/v/igW2OEwu9vg,12.0,10.0,,pupper,504.0,1602,,,,,,,,
703611486317502464,nan,nan,2016-02-27 16:03:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,nan,nan,,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10.0,10.0,Scooter,pupper,1641.0,4089,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1.0,Pembroke,0.756441,basenji,0.126621,Cardigan,0.08011669999999999
703407252292673536,nan,nan,2016-02-27 02:32:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,nan,nan,,https://twitter.com/dog_rates/status/703407252292673536/photo/1,10.0,10.0,,pupper,754.0,2609,,,,,,,,
703268521220972544,nan,nan,2016-02-26 17:20:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,nan,nan,,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12.0,10.0,,pupper,594.0,2087,,,,,,,,
702598099714314240,nan,nan,2016-02-24 20:56:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",nan,nan,,https://twitter.com/dog_rates/status/702598099714314240/photo/1,11.0,10.0,Sansa,pupper,3539.0,10960,,,,,,,,
701805642395348998,nan,nan,2016-02-22 16:27:58,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,nan,nan,,https://vine.co/v/ivV6Y37mH5Z,11.0,10.0,,pupper,1833.0,3639,,,,,,,,
701545186879471618,nan,nan,2016-02-21 23:13:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,nan,nan,,https://twitter.com/dog_rates/status/701545186879471618/photo/1,10.0,10.0,Millie,pupper,660.0,2814,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1.0,Border_collie,0.280893,Cardigan,0.11255,toy_terrier,0.0533172
700864154249383937,nan,nan,2016-02-20 02:06:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",nan,nan,,https://twitter.com/dog_rates/status/700864154249383937/photo/1,12.0,10.0,,pupper,662.0,2748,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,1.0,kuvasz,0.8058569999999999,Great_Pyrenees,0.187272,Samoyed,0.0034909
700151421916807169,nan,nan,2016-02-18 02:54:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,nan,nan,,https://twitter.com/dog_rates/status/700151421916807169/photo/1,11.0,10.0,,pupper,714.0,2373,,,,,,,,
700143752053182464,nan,nan,2016-02-18 02:24:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,nan,nan,,https://twitter.com/dog_rates/status/700143752053182464/photo/1,10.0,10.0,,pupper,2983.0,7982,,,,,,,,
699801817392291840,nan,nan,2016-02-17 03:45:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,nan,nan,,"https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1",11.0,10.0,Cooper,pupper,1041.0,3237,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2.0,golden_retriever,0.808978,Irish_setter,0.0424281,Labrador_retriever,0.0235364
699434518667751424,nan,nan,2016-02-16 03:25:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,nan,nan,,https://twitter.com/dog_rates/status/699434518667751424/photo/1,12.0,10.0,,pupper,548.0,2296,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1.0,golden_retriever,0.836572,kuvasz,0.105946,Labrador_retriever,0.025143900000000004
699036661657767936,nan,nan,2016-02-15 01:05:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,nan,nan,,https://twitter.com/dog_rates/status/699036661657767936/photo/1,13.0,10.0,,pupper,1292.0,2765,,,,,,,,
697616773278015490,nan,nan,2016-02-11 03:02:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,nan,nan,,"https://twitter.com/dog_rates/status/697616773278015490/photo/1,https://twitter.com/dog_rates/status/697616773278015490/photo/1",11.0,10.0,,pupper,1092.0,3349,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,1.0,Lhasa,0.521931,Shih-Tzu,0.403451,Tibetan_terrier,0.0399122
697596423848730625,nan,nan,2016-02-11 01:42:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,nan,nan,,https://twitter.com/dog_rates/status/697596423848730625/photo/1,11.0,10.0,,pupper,1361.0,3217,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,1.0,Shetland_sheepdog,0.621668,collie,0.366578,Pembroke,0.00769819
696877980375769088,nan,nan,2016-02-09 02:07:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,nan,nan,,https://twitter.com/dog_rates/status/696877980375769088/photo/1,,10.0,Misty,pupper,768.0,2585,,,,,,,,
696713835009417216,nan,nan,2016-02-08 15:14:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,nan,nan,,https://twitter.com/dog_rates/status/696713835009417216/photo/1,,10.0,Trevith,pupper,700.0,2522,,,,,,,,
696518437233913856,nan,nan,2016-02-08 02:18:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh my god 10/10 for every little hot dog pupper,nan,nan,,,10.0,10.0,,pupper,1831.0,4127,,,,,,,,
696100768806522880,nan,nan,2016-02-06 22:38:50,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This poor pupper has been stuck in a vortex since last week. Please keep her in your thoughts. 10/10 https://t.co/7ODQWHwYDx,nan,nan,,https://vine.co/v/i1KWj0vbvA9,10.0,10.0,,pupper,717.0,2049,,,,,,,,
695095422348574720,nan,nan,2016-02-04 04:03:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,nan,nan,,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12.0,10.0,,pupper,665.0,2798,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1.0,papillon,0.227784,Chihuahua,0.218128,Border_collie,0.0934574
695074328191332352,nan,nan,2016-02-04 02:40:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,nan,nan,,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11.0,10.0,Lorenzo,pupper,1193.0,3013,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1.0,Shih-Tzu,0.5101060000000001,Tibetan_terrier,0.0719809,Lhasa,0.069231
694356675654983680,6.70668383499735e+17,4196983835.0,2016-02-02 03:08:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",nan,nan,,https://twitter.com/dog_rates/status/694356675654983680/photo/1,10.0,10.0,,pupper,313.0,1595,,,,,,,,
694329668942569472,nan,nan,2016-02-02 01:21:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,nan,nan,,https://twitter.com/dog_rates/status/694329668942569472/photo/1,,10.0,Grady,pupper,541.0,2127,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1.0,boxer,0.99006,bull_mastiff,0.00743627,Saint_Bernard,0.00161729
693629975228977152,nan,nan,2016-01-31 03:00:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,nan,nan,,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",12.0,10.0,,pupper,868.0,2593,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1.0,pug,0.841987,French_bulldog,0.06979110000000001,Boston_bull,0.0387199
693590843962331137,nan,nan,2016-01-31 00:25:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,nan,nan,,https://twitter.com/dog_rates/status/693590843962331137/photo/1,,10.0,Phil,pupper,2131.0,5360,,,,,,,,
693262851218264065,nan,nan,2016-01-30 02:41:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,nan,nan,,https://twitter.com/dog_rates/status/693262851218264065/photo/1,11.0,10.0,,pupper,544.0,2365,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1.0,golden_retriever,0.989333,Labrador_retriever,0.00794644,kuvasz,0.000748932
693095443459342336,nan,nan,2016-01-29 15:36:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,nan,nan,,https://twitter.com/dog_rates/status/693095443459342336/photo/1,10.0,10.0,Milo,pupper,500.0,1991,,,,,,,,
692905862751522816,nan,nan,2016-01-29 03:03:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,nan,nan,,https://twitter.com/dog_rates/status/692905862751522816/photo/1,10.0,10.0,Wally,pupper,948.0,2579,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,1.0,Mexican_hairless,0.162638,Doberman,0.15628699999999998,Rhodesian_ridgeback,0.0814778
692828166163931137,nan,nan,2016-01-28 21:54:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,nan,nan,,https://twitter.com/dog_rates/status/692828166163931137/photo/1,12.0,10.0,,pupper,955.0,3044,,,,,,,,
692752401762250755,nan,nan,2016-01-28 16:53:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",nan,nan,,https://twitter.com/dog_rates/status/692752401762250755/photo/1,13.0,10.0,,pupper,3926.0,7241,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,1.0,Samoyed,0.471276,Siberian_husky,0.15885,Eskimo_dog,0.138672
692417313023332352,nan,nan,2016-01-27 18:42:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,nan,nan,,https://twitter.com/dog_rates/status/692417313023332352/photo/1,,10.0,Herschel,pupper,3757.0,9908,,,,,,,,
690015576308211712,nan,nan,2016-01-21 03:38:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,nan,nan,,"https://twitter.com/dog_rates/status/690015576308211712/photo/1,https://twitter.com/dog_rates/status/690015576308211712/photo/1",12.0,10.0,,pupper,799.0,2663,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,2.0,malamute,0.949609,Siberian_husky,0.0330837,Eskimo_dog,0.016662700000000003
689905486972461056,nan,nan,2016-01-20 20:21:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",nan,nan,,"https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1",11.0,10.0,Gizmo,pupper,749.0,2573,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,4.0,Pomeranian,0.943331,Shetland_sheepdog,0.0236751,chow,0.00716495
689623661272240129,nan,nan,2016-01-20 01:41:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,nan,nan,,"https://twitter.com/dog_rates/status/689623661272240129/photo/1,https://twitter.com/dog_rates/status/689623661272240129/photo/1",10.0,10.0,Lucy,pupper,700.0,2370,,,,,,,,
689143371370250240,nan,nan,2016-01-18 17:52:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,nan,nan,,https://twitter.com/dog_rates/status/689143371370250240/photo/1,10.0,10.0,Trip,pupper,558.0,2146,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,1.0,English_springer,0.303781,papillon,0.165132,Welsh_springer_spaniel,0.149051
688916208532455424,nan,nan,2016-01-18 02:49:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,nan,nan,,"https://twitter.com/dog_rates/status/688916208532455424/photo/1,https://twitter.com/dog_rates/status/688916208532455424/photo/1",11.0,10.0,,pupper,944.0,2899,,,,,,,,
688894073864884227,nan,nan,2016-01-18 01:22:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,nan,nan,,https://twitter.com/dog_rates/status/688894073864884227/photo/1,,10.0,Hamrick,pupper,752.0,2365,,,,,,,,
688519176466644993,nan,nan,2016-01-17 00:32:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,nan,nan,,https://twitter.com/dog_rates/status/688519176466644993/photo/1,12.0,10.0,,pupper,793.0,2452,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,1.0,Pembroke,0.696372,Cardigan,0.121052,Shetland_sheepdog,0.050592000000000005
688179443353796608,nan,nan,2016-01-16 02:02:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,nan,nan,,https://twitter.com/dog_rates/status/688179443353796608/photo/1,10.0,10.0,Lizzie,pupper,637.0,2247,,,,,,,,
687818504314159109,nan,nan,2016-01-15 02:08:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,nan,nan,,https://twitter.com/dog_rates/status/687818504314159109/photo/1,12.0,10.0,,pupper,1025.0,2653,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,1.0,Lakeland_terrier,0.873029,soft-coated_wheaten_terrier,0.0609242,toy_poodle,0.0170309
687704180304273409,nan,nan,2016-01-14 18:33:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,nan,nan,,https://twitter.com/dog_rates/status/687704180304273409/photo/1,,10.0,Blakely,pupper,908.0,2591,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,1.0,miniature_pinscher,0.956063,toy_terrier,0.0122306,Chihuahua,0.00539748
